tag,aclnn_api,torch_npu_status,evidence,via_op_names,via_op_names_yaml_exec,via_op_names_src_scan,via_cpp_funcs,cpp_files,op_api_versions,direct_match_ops,suspected_fusion,remarks
all,aclnnConvDepthwise2d,已接入,src_scan,_conv_depthwise2d;_conv_depthwise2d.out,,_conv_depthwise2d;_conv_depthwise2d.out,_conv_depthwise2d;_conv_depthwise2d_out,../op-plugin/op_plugin/ops/opapi/ConvDepthwise2dKernelNpuOpApi.cpp,"['v2.1', 'newest'];['v2.7', 'newest']",_conv_depthwise2d;_conv_depthwise2d.out,False,shared_by_2_ops;src_only
all,aclnnConvTbc,已接入,yaml_exec,conv_tbc,conv_tbc,,,,all_version,conv_tbc,False,yaml_only
all,aclnnConvTbcBackward,已接入,src_scan,conv_tbc_backward,,conv_tbc_backward,conv_tbc_backward,../op-plugin/op_plugin/ops/opapi/ConvolutionBackwardKernelNpuOpApi.cpp,all_version,conv_tbc_backward,False,src_only
all,aclnnConvertWeightToINT4Pack,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnConvolution,已接入,src_scan,_convolution;_nnpack_spatial_convolution;_slow_conv2d_forward;_slow_conv2d_forward.output;convolution_overrideable;slow_conv3d_forward;slow_conv3d_forward.output;slow_conv_dilated2d;slow_conv_transpose2d;slow_conv_transpose2d.out,,_convolution;_nnpack_spatial_convolution;_slow_conv2d_forward;_slow_conv2d_forward.output;convolution_overrideable;slow_conv3d_forward;slow_conv3d_forward.output;slow_conv_dilated2d;slow_conv_transpose2d;slow_conv_transpose2d.out,_calc_convolution;_convolution;_nnpack_spatial_convolution;_slow_conv2d_forward;_slow_conv2d_forward_out;convolution_overrideable;slow_conv3d_forward;slow_conv3d_forward_out;...(+3),../op-plugin/op_plugin/ops/opapi/ConvolutionKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NnpackSpatialConvolutionKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",_convolution,False,shared_by_10_ops;src_only
all,aclnnConvolutionBackward,已接入,src_scan,_slow_conv2d_backward.output_mask;convolution_backward;convolution_backward_overrideable;slow_conv_dilated2d_backward;slow_conv_transpose2d_backward,,_slow_conv2d_backward.output_mask;convolution_backward;convolution_backward_overrideable;slow_conv_dilated2d_backward;slow_conv_transpose2d_backward,_calc_convolution_backward;_slow_conv2d_backward;convolution_backward;convolution_backward_overrideable;slow_conv_dilated2d_backward;slow_conv_transpose2d_backward,../op-plugin/op_plugin/ops/opapi/ConvolutionBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",convolution_backward,False,shared_by_5_ops;src_only
all,aclnnCos,已接入,yaml_exec,cos;cos.out,cos;cos.out,,,,all_version,cos;cos.out,False,shared_by_2_ops;yaml_only
all,aclnnCosh,已接入,yaml_exec,cosh;cosh.out,cosh;cosh.out,,,,all_version,cosh;cosh.out,False,shared_by_2_ops;yaml_only
all,aclnnCrossEntropyLoss,已接入,yaml_exec,npu_cross_entropy_loss,npu_cross_entropy_loss,,,,all_version,,True,yaml_only
all,aclnnCrossEntropyLossGrad,已接入,yaml_exec,npu_cross_entropy_loss_backward,npu_cross_entropy_loss_backward,,,,all_version,,True,yaml_only
all,aclnnCtcLoss,已接入,src_scan,_ctc_loss,,_ctc_loss,_ctc_loss,../op-plugin/op_plugin/ops/opapi/CtcLossKernelNpuOpApi.cpp,all_version,_ctc_loss,False,src_only
all,aclnnCtcLossBackward,已接入,yaml_exec,_ctc_loss_backward,_ctc_loss_backward,,,,all_version,_ctc_loss_backward,False,yaml_only
all,aclnnCummax,已接入,src_scan,_cummax_helper,,_cummax_helper,_cummax_helper,../op-plugin/op_plugin/ops/opapi/CummaxKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnCummin,已接入,src_scan,_cummin_helper,,_cummin_helper,_cummin_helper,../op-plugin/op_plugin/ops/opapi/CumminKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnCumprod,已接入,yaml_exec,cumprod.out,cumprod.out,,,,all_version,cumprod.out,False,yaml_only
all,aclnnCumsum,已接入,src_scan,cumsum;cumsum.dimname_out;cumsum.out,,cumsum;cumsum.dimname_out;cumsum.out,cumsum;cumsum_out,../op-plugin/op_plugin/ops/opapi/CumsumKernelNpuOpApi.cpp,all_version,cumsum;cumsum.dimname_out;cumsum.out,False,shared_by_3_ops;src_only
all,aclnnCumsumV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDeepNorm,已接入,src_scan,npu_deep_norm,,npu_deep_norm,npu_deep_norm,../op-plugin/op_plugin/ops/opapi/DeepNormKernelOpApi.cpp,all_version,,True,src_only
all,aclnnDeepNormGrad,已接入,src_scan,npu_deep_norm_backward,,npu_deep_norm_backward,npu_deep_norm_backward,../op-plugin/op_plugin/ops/opapi/DeepNormBackwardKernelOpApi.cpp,all_version,,True,src_only
all,aclnnDeformableConv2d,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDequantBias,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDequantRopeQuantKvcache,已接入,src_scan,npu_dequant_rope_quant_kvcache;npu_rope_quant_kvcache,,npu_dequant_rope_quant_kvcache;npu_rope_quant_kvcache,npu_dequant_rope_quant_kvcache;npu_rope_quant_kvcache,../op-plugin/op_plugin/ops/opapi/DequantRopeQuantKVCacheKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/RopeQuantKVCacheKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnDequantSwigluQuant,已接入,src_scan,npu_dequant_swiglu_quant,,npu_dequant_swiglu_quant,npu_dequant_swiglu_quant,../op-plugin/op_plugin/ops/opapi/DequantSwigluQuantOpApi.cpp,all_version,,True,src_only
all,aclnnDiag,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDiagFlat,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDigamma,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDistributeBarrier,已接入,src_scan,_npu_distribute_barrier,,_npu_distribute_barrier,_npu_distribute_barrier,../op-plugin/op_plugin/ops/opapi/DistributeBarrierOpApi.cpp,all_version,,True,src_only
all,aclnnDistributeBarrierV2,已接入,src_scan,_npu_distribute_barrier,,_npu_distribute_barrier,_npu_distribute_barrier,../op-plugin/op_plugin/ops/opapi/DistributeBarrierOpApi.cpp,all_version,,True,src_only
all,aclnnDiv,已接入,src_scan,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,div;div_out;div_out_npu_opapi_nocheck,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,False,shared_by_6_ops;src_only
all,aclnnDivMod,已接入,src_scan,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,div;div_out,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnDivMods,已接入,src_scan,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,div;div_out,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnDivs,已接入,src_scan,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,,div.Scalar;div.Scalar_mode;div.Tensor;div.Tensor_mode;div.out;div.out_mode,div;div_out;div_out_npu_opapi_nocheck,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnDot,已接入,yaml_exec,dot;dot.out;vdot;vdot.out,dot;dot.out;vdot;vdot.out,,,,all_version,dot;dot.out,False,shared_by_4_ops;yaml_only
all,aclnnDropout,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDropoutBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDropoutDoMask,已接入,src_scan,_npu_dropout;native_dropout;native_dropout_backward;npu_dropout_backward,,_npu_dropout;native_dropout;native_dropout_backward;npu_dropout_backward,_npu_dropout;native_dropout;native_dropout_backward;npu_dropout_backward,../op-plugin/op_plugin/ops/opapi/NativeDropoutKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnDropoutGenMask,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnDropoutGenMaskV2,已接入,src_scan,_npu_dropout;_npu_dropout_gen_mask.Tensor;native_dropout,,_npu_dropout;_npu_dropout_gen_mask.Tensor;native_dropout,_npu_dropout;_npu_dropout_gen_mask;dropout_gen_mask_impl;gen_mask_impl;native_dropout,../op-plugin/op_plugin/ops/opapi/DropoutGenMaskKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/FlashAttentionKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/FlashAttentionV2KernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/NativeDropoutKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;src_only
all,aclnnDropoutGenMaskV2Tensor,已接入,src_scan,_npu_dropout,,_npu_dropout,_npu_dropout,../op-plugin/op_plugin/ops/opapi/NativeDropoutKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnDynamicBlockQuant,已接入,src_scan,npu_dynamic_block_quant,,npu_dynamic_block_quant,npu_dynamic_block_quant,../op-plugin/op_plugin/ops/opapi/DynamicBlockQuantNpuOpApi.cpp,all_version,,True,src_only
all,aclnnDynamicQuant,已接入,src_scan,,,,npu_dynamic_quant_v0,../op-plugin/op_plugin/ops/opapi/DynamicQuantKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnDynamicQuantV2,已接入,src_scan,npu_dynamic_quant;npu_dynamic_quant_asymmetric,,npu_dynamic_quant;npu_dynamic_quant_asymmetric,npu_dynamic_quant;npu_dynamic_quant_asymmetric,../op-plugin/op_plugin/ops/opapi/DynamicQuantKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnEinsum,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnElu,已接入,yaml_exec,elu;elu.out,elu;elu.out,,,,all_version,elu;elu.out,False,shared_by_2_ops;yaml_only
all,aclnnEluBackward,已接入,yaml_exec,elu_backward;elu_backward.grad_input,elu_backward;elu_backward.grad_input,,,,all_version,elu_backward;elu_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnEmbedding,已接入,src_scan,,,,embedding_symint,../op-plugin/op_plugin/ops/opapi/EmbeddingKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnEmbeddingBag,已接入,src_scan,_embedding_bag;_embedding_bag_forward_only,,_embedding_bag;_embedding_bag_forward_only,_embedding_bag;_embedding_bag_forward_only,../op-plugin/op_plugin/ops/opapi/EmbeddingBagNpuOpApi.cpp,all_version,_embedding_bag,False,shared_by_2_ops;src_only
all,aclnnEmbeddingDenseBackward,已接入,yaml_exec,embedding_dense_backward,embedding_dense_backward,,,,"['v2.1', 'newest']",embedding_dense_backward,False,yaml_only
all,aclnnEmbeddingRenorm,已接入,src_scan,embedding_renorm_,,embedding_renorm_,embedding_renorm_,../op-plugin/op_plugin/ops/opapi/EmbeddingRenormKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnEqScalar,已接入,src_scan,eq.Scalar;eq.Scalar_out;eq.Tensor;eq.Tensor_out,,eq.Scalar;eq.Scalar_out;eq.Tensor;eq.Tensor_out,eq;eq_out;eq_out_npu_scalar,../op-plugin/op_plugin/ops/opapi/EqKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnEqTensor,已接入,src_scan,eq.Scalar;eq.Scalar_out;eq.Tensor;eq.Tensor_out,,eq.Scalar;eq.Scalar_out;eq.Tensor;eq.Tensor_out,eq;eq_out,../op-plugin/op_plugin/ops/opapi/EqKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnEqual,已接入,src_scan,equal,,equal,equal,../op-plugin/op_plugin/ops/opapi/EqualKernelNpuOpApi.cpp,all_version,equal,False,src_only
all,aclnnErf,已接入,yaml_exec,erf;erf.out,erf;erf.out,,,,all_version,erf;erf.out,False,shared_by_2_ops;yaml_only
all,aclnnErfc,已接入,yaml_exec,erfc;erfc.out,erfc;erfc.out,,,,all_version,erfc;erfc.out,False,shared_by_2_ops;yaml_only
all,aclnnErfinv,已接入,yaml_exec,erfinv;erfinv.out,erfinv;erfinv.out,,,,all_version,erfinv;erfinv.out,False,shared_by_2_ops;yaml_only
all,aclnnExp,已接入,yaml_exec,exp;exp.out,exp;exp.out,,,,all_version,exp;exp.out,False,shared_by_2_ops;yaml_only
all,aclnnExp2,已接入,yaml_exec,exp2;exp2.out,exp2;exp2.out,,,,all_version,exp2;exp2.out,False,shared_by_2_ops;yaml_only
all,aclnnExpSegsum,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnExpSegsumBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnExpand,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnExpandIntoJaggedPermute,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnExpm1,已接入,yaml_exec,expm1;expm1.out,expm1;expm1.out,,,,all_version,expm1;expm1.out,False,shared_by_2_ops;yaml_only
all,aclnnEye,已接入,src_scan,eye;eye.m;eye.m_out;eye.out,,eye;eye.m;eye.m_out;eye.out,eye;eye_out,../op-plugin/op_plugin/ops/opapi/EyeKernelNpuOpApi.cpp,"['v2.1', 'newest']",eye;eye.m;eye.m_out;eye.out,False,shared_by_4_ops;src_only
all,aclnnFFN,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFFNV2,已接入,src_scan,npu_ffn,,npu_ffn,npu_ffn,../op-plugin/op_plugin/ops/opapi/FFNKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnFFNV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFakeQuantPerChannelAffineCachemask,已接入,src_scan,fake_quantize_per_channel_affine_cachemask,,fake_quantize_per_channel_affine_cachemask,fake_quantize_per_channel_affine_cachemask,../op-plugin/op_plugin/ops/opapi/FakeQuantizeKernelNpuOpApi.cpp,"v2.1, v2.2",,True,src_only
all,aclnnFakeQuantPerTensorAffineCachemask,已接入,src_scan,_fake_quantize_per_tensor_affine_cachemask_tensor_qparams,,_fake_quantize_per_tensor_affine_cachemask_tensor_qparams,_fake_quantize_per_tensor_affine_cachemask_tensor_qparams,../op-plugin/op_plugin/ops/opapi/FakeQuantizeKernelNpuOpApi.cpp,"v2.1, v2.2",,True,src_only
all,aclnnFastBatchNormBackward,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFastGelu,已接入,src_scan,npu_fast_gelu,,npu_fast_gelu,npu_fast_gelu,../op-plugin/op_plugin/ops/opapi/FastGeluNpuOpApi.cpp,all_version,,True,src_only
all,aclnnFastGeluBackward,已接入,src_scan,npu_fast_gelu_backward,,npu_fast_gelu_backward,npu_fast_gelu_backward,../op-plugin/op_plugin/ops/opapi/FastGeluNpuOpApi.cpp,all_version,,True,src_only
all,aclnnFatreluMul,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFinalize,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionScore,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionScoreGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionScoreGradV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionScoreGradV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionScoreV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionScoreV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionUnpaddingScoreGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionUnpaddingScoreGradV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionUnpaddingScoreGradV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionUnpaddingScoreGradV4,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionUnpaddingScoreGradV5,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionVarLenScore,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionVarLenScoreV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionVarLenScoreV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionVarLenScoreV4,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlashAttentionVarLenScoreV5,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlatQuant,已接入,yaml_exec,npu_kronecker_quant,npu_kronecker_quant,,,,all_version,,True,yaml_only
all,aclnnFlatten,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnFlip,已接入,yaml_exec,flip,flip,,,,all_version,flip,False,yaml_only
all,aclnnFloor,已接入,yaml_exec,floor;floor.out,floor;floor.out,,,,all_version,floor;floor.out,False,shared_by_2_ops;yaml_only
all,aclnnFloorDivide,已接入,src_scan,floor_divide;floor_divide.Scalar;floor_divide.out,,floor_divide;floor_divide.Scalar;floor_divide.out,floor_divide;floor_divide_out;floor_divide_out_npu_opapi,../op-plugin/op_plugin/ops/opapi/FloorDivideKernelNpuOpApi.cpp,all_version,floor_divide;floor_divide.Scalar;floor_divide.out,False,shared_by_3_ops;src_only
all,aclnnFloorDivides,已接入,src_scan,floor_divide;floor_divide.Scalar;floor_divide.out,,floor_divide;floor_divide.Scalar;floor_divide.out,floor_divide;floor_divide_out;floor_divide_out_npu_opapi,../op-plugin/op_plugin/ops/opapi/FloorDivideKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;src_only
all,aclnnFmodScalar,已接入,yaml_exec,fmod.Scalar;fmod.Scalar_out,fmod.Scalar;fmod.Scalar_out,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnFmodTensor,已接入,yaml_exec,fmod.Tensor;fmod.Tensor_out,fmod.Tensor;fmod.Tensor_out,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnForeachAbs,已接入,src_scan,_foreach_abs;_foreach_abs_,,_foreach_abs;_foreach_abs_,_foreach_abs;_foreach_abs_;_split_and_exec_npu_cmd_abs,../op-plugin/op_plugin/ops/opapi/ForeachAbsKernelOpApi.cpp,all_version,_foreach_abs,False,shared_by_2_ops;src_only
all,aclnnForeachAcos,已接入,src_scan,_foreach_acos;_foreach_acos_,,_foreach_acos;_foreach_acos_,_foreach_acos;_foreach_acos_;_split_and_exec_npu_cmd_acos,../op-plugin/op_plugin/ops/opapi/ForeachAcosKernelNpuOpApi.cpp,all_version,_foreach_acos,False,shared_by_2_ops;src_only
all,aclnnForeachAddList,已接入,src_scan,,,,_foreach_add_v1;_foreach_add_v1_,../op-plugin/op_plugin/ops/opapi/ForeachAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ForeachAddScalarKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnForeachAddListV2,已接入,src_scan,_foreach_add.List;_foreach_add.Scalar;_foreach_add.ScalarList;_foreach_add_.List;_foreach_add_.Scalar;_foreach_add_.ScalarList,,_foreach_add.List;_foreach_add.Scalar;_foreach_add.ScalarList;_foreach_add_.List;_foreach_add_.Scalar;_foreach_add_.ScalarList,_foreach_add;_foreach_add_;_split_and_exec_npu_cmd_add,../op-plugin/op_plugin/ops/opapi/ForeachAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ForeachAddScalarKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnForeachAddScalar,已接入,src_scan,,,,_foreach_add_v1;_foreach_add_v1_,../op-plugin/op_plugin/ops/opapi/ForeachAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ForeachAddScalarKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnForeachAddScalarList,已接入,src_scan,_foreach_add.List;_foreach_add.Scalar;_foreach_add.ScalarList;_foreach_add_.List;_foreach_add_.Scalar;_foreach_add_.ScalarList,,_foreach_add.List;_foreach_add.Scalar;_foreach_add.ScalarList;_foreach_add_.List;_foreach_add_.Scalar;_foreach_add_.ScalarList,_foreach_add;_foreach_add_;_split_and_exec_npu_cmd_add_scalarlist,../op-plugin/op_plugin/ops/opapi/ForeachAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ForeachAddScalarKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnForeachAddScalarV2,已接入,src_scan,_foreach_add.List;_foreach_add.Scalar;_foreach_add.ScalarList;_foreach_add_.List;_foreach_add_.Scalar;_foreach_add_.ScalarList,,_foreach_add.List;_foreach_add.Scalar;_foreach_add.ScalarList;_foreach_add_.List;_foreach_add_.Scalar;_foreach_add_.ScalarList,_foreach_add;_foreach_add_;_split_and_exec_npu_cmd_add_scalar,../op-plugin/op_plugin/ops/opapi/ForeachAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ForeachAddScalarKernelNpuOpApi.cpp,all_version,,True,shared_by_6_ops;src_only
all,aclnnForeachAddcdivList,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnForeachAddcdivScalar,已接入,src_scan,,,,_foreach_addcdiv_v1;_foreach_addcdiv_v1_,../op-plugin/op_plugin/ops/opapi/ForeachAddcdivScalarKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnForeachAddcdivScalarList,已接入,src_scan,,,,_split_and_exec_npu_cmd_addcdiv_tensor,../op-plugin/op_plugin/ops/opapi/ForeachAddcdivTensorKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnForeachAddcdivScalarV2,已接入,src_scan,_foreach_addcdiv.Scalar;_foreach_addcdiv.ScalarList;_foreach_addcdiv.Tensor;_foreach_addcdiv_.Scalar;_foreach_addcdiv_.ScalarList;_foreach_addcdiv_.Tensor,,_foreach_addcdiv.Scalar;_foreach_addcdiv.ScalarList;_foreach_addcdiv.Tensor;_foreach_addcdiv_.Scalar;_foreach_addcdiv_.ScalarList;_foreach_addcdiv_.Tensor,_foreach_addcdiv;_foreach_addcdiv_;_split_and_exec_npu_cmd_addcdiv_scalar,../op-plugin/op_plugin/ops/opapi/ForeachAddcdivScalarKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",,True,shared_by_6_ops;src_only
all,aclnnForeachAddcmulList,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnForeachAddcmulScalar,已接入,src_scan,,,,_foreach_addcmul_v1;_foreach_addcmul_v1_,../op-plugin/op_plugin/ops/opapi/ForeachAddcmulScalarKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnForeachAddcmulScalarList,已接入,src_scan,,,,_split_and_exec_npu_cmd_addcmul_tensor,../op-plugin/op_plugin/ops/opapi/ForeachAddcmulTensorKernelNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnForeachAddcmulScalarV2,已接入,src_scan,_foreach_addcmul.Scalar;_foreach_addcmul.ScalarList;_foreach_addcmul.Tensor;_foreach_addcmul_.Scalar;_foreach_addcmul_.ScalarList;_foreach_addcmul_.Tensor,,_foreach_addcmul.Scalar;_foreach_addcmul.ScalarList;_foreach_addcmul.Tensor;_foreach_addcmul_.Scalar;_foreach_addcmul_.ScalarList;_foreach_addcmul_.Tensor,_foreach_addcmul;_foreach_addcmul_;_split_and_exec_npu_cmd_addcmul_scalar,../op-plugin/op_plugin/ops/opapi/ForeachAddcmulScalarKernelNpuOpApi.cpp,"['v2.1', 'newest'];all_version",,True,shared_by_6_ops;src_only
